,price
36985,1065
36986,3084
36987,581
36988,10314
36989,2877
36990,862
36991,18791
36992,1316
36993,3980
36994,5684
36995,4907
36996,1626
36997,6194
36998,3816
36999,1820
37000,3326
37001,4809
37002,921
37003,13609
37004,9108
37005,1440
37006,1664
37007,15907
37008,5406
37009,605
37010,4773
37011,18784
37012,725
37013,652
37014,11886
37015,2889
37016,2457
37017,719
37018,586
37019,6169
37020,6421
37021,1260
37022,2192
37023,802
37024,13844
37025,4327
37026,2792
37027,657
37028,595
37029,6925
37030,1082
37031,6794
37032,2450
37033,3478
37034,872
37035,5331
37036,863
37037,1803
37038,577
37039,485
37040,2732
37041,13598
37042,4685
37043,568
37044,628
37045,4626
37046,2125
37047,4218
37048,555
37049,6963
37050,3224
37051,6060
37052,906
37053,7617
37054,621
37055,4029
37056,2453
37057,1243
37058,13081
37059,7063
37060,1354
37061,3992
37062,1300
37063,5939
37064,2990
37065,746
37066,3652
37067,419
37068,5088
37069,7318
37070,2368
37071,1173
37072,4867
37073,2210
37074,2496
37075,990
37076,12981
37077,873
37078,900
37079,3774
37080,1659
37081,4341
37082,5656
37083,541
37084,1239
37085,4208
37086,4455
37087,2977
37088,2962
37089,6956
37090,575
37091,5759
37092,6165
37093,7951
37094,1403
37095,936
37096,1856
37097,878
37098,918
37099,749
37100,2352
37101,16021
37102,603
37103,666
37104,9205
37105,9259
37106,734
37107,709
37108,3114
37109,9170
37110,807
37111,1991
37112,6459
37113,719
37114,2506
37115,922
37116,716
37117,912
37118,3288
37119,1173
37120,560
37121,2841
37122,864
37123,9328
37124,819
37125,744
37126,18117
37127,791
37128,552
37129,2843
37130,4125
37131,11059
37132,3150
37133,776
37134,6449
37135,17323
37136,773
37137,786
37138,880
37139,844
37140,709
37141,2725
37142,1624
37143,2562
37144,9821
37145,5082
37146,2551
37147,2978
37148,4784
37149,1033
37150,1368
37151,6476
37152,3159
37153,5783
37154,5593
37155,9131
37156,3447
37157,2369
37158,1174
37159,8279
37160,12112
37161,450
37162,663
37163,4228
37164,851
37165,775
37166,729
37167,709
37168,928
37169,7609
37170,5539
37171,4885
37172,4087
37173,775
37174,3835
37175,586
37176,3120
37177,10924
37178,4234
37179,4037
37180,1652
37181,6391
37182,4829
37183,731
37184,5592
37185,2297
37186,778
37187,8403
37188,4570
37189,2611
37190,4471
37191,2599
37192,3136
37193,7644
37194,1356
37195,1766
37196,9561
37197,4375
37198,1376
37199,1955
37200,11003
37201,1024
37202,2880
37203,1037
37204,16316
37205,1977
37206,1072
37207,7741
37208,3669
37209,540
37210,4928
37211,5038
37212,5163
37213,8001
37214,5260
37215,12315
37216,5690
37217,1330
37218,899
37219,3054
37220,1378
37221,4853
37222,1695
37223,698
37224,2444
37225,799
37226,984
37227,9030
37228,4608
37229,15673
37230,630
37231,1911
37232,625
37233,7739
37234,4781
37235,5126
37236,2450
37237,864
37238,12311
37239,956
37240,1007
37241,645
37242,807
37243,8184
37244,612
37245,11159
37246,640
37247,3908
37248,2988
37249,8977
37250,1781
37251,11654
37252,1882
37253,8294
37254,7453
37255,1070
37256,4536
37257,1059
37258,9802
37259,828
37260,666
37261,468
37262,18524
37263,1074
37264,5433
37265,702
37266,2015
37267,1852
37268,6819
37269,3864
37270,10907
37271,4336
37272,1892
37273,854
37274,5982
37275,2961
37276,12284
37277,3068
37278,518
37279,4622
37280,729
37281,6286
37282,14588
37283,9467
37284,562
37285,14593
37286,975
37287,5718
37288,612
37289,5037
37290,3975
37291,6163
37292,4838
37293,6465
37294,810
37295,710
37296,5699
37297,11511
37298,4170
37299,14975
37300,684
37301,3801
37302,5897
37303,15025
37304,6141
37305,791
37306,4586
37307,4407
37308,9548
37309,9319
37310,1024
37311,523
37312,1890
37313,1546
37314,2514
37315,1125
37316,4932
37317,984
37318,1922
37319,11422
37320,6425
37321,2572
37322,11834
37323,10546
37324,393
37325,4854
37326,2999
37327,3539
37328,737
37329,1799
37330,4106
37331,814
37332,8120
37333,947
37334,589
37335,977
37336,4838
37337,14660
37338,3508
37339,920
37340,1725
37341,8712
37342,477
37343,11130
37344,2582
37345,876
37346,1007
37347,1088
37348,645
37349,3894
37350,12857
37351,6148
37352,13326
37353,1708
37354,698
37355,4237
37356,5599
37357,5444
37358,1179
37359,868
37360,957
37361,1034
37362,593
37363,5882
37364,14156
37365,472
37366,5534
37367,8623
37368,418
37369,8174
37370,11162
37371,7582
37372,9476
37373,6221
37374,7533
37375,813
37376,984
37377,5443
37378,14071
37379,1397
37380,5839
37381,4678
37382,2669
37383,4846
37384,5370
37385,13001
37386,8362
37387,421
37388,12186
37389,642
37390,6793
37391,4279
37392,1287
37393,2419
37394,505
37395,2338
37396,1910
37397,1639
37398,586
37399,13029
37400,3707
37401,9972
37402,1286
37403,3918
37404,4277
37405,6245
37406,593
37407,1035
37408,787
37409,480
37410,810
37411,596
37412,1250
37413,471
37414,8034
37415,2270
37416,2811
37417,4989
37418,6350
37419,951
37420,7665
37421,6968
37422,3348
37423,2450
37424,13325
37425,473
37426,499
37427,11455
37428,828
37429,1076
37430,1105
37431,1847
37432,9659
37433,4478
37434,16657
37435,6022
37436,8870
37437,2790
37438,814
37439,2494
37440,3599
37441,8204
37442,2818
37443,6533
37444,646
37445,2066
37446,580
37447,4160
37448,17530
37449,2176
37450,3357
37451,1990
37452,8348
37453,525
37454,1872
37455,608
37456,15081
37457,6324
37458,911
37459,10886
37460,1899
37461,2138
37462,1657
37463,1175
37464,2365
37465,15535
37466,998
37467,3137
37468,1279
37469,530
37470,1766
37471,7677
37472,4611
37473,492
37474,7943
37475,3001
37476,9471
37477,17327
37478,2268
37479,5083
37480,4583
37481,1559
37482,5352
37483,2493
37484,2630
37485,792
37486,5750
37487,740
37488,506
37489,574
37490,7999
37491,9257
37492,942
37493,457
37494,572
37495,3805
37496,568
37497,3378
37498,3788
37499,5880
37500,2858
37501,833
37502,10891
37503,6644
37504,487
37505,12093
37506,2565
37507,1024
37508,435
37509,698
37510,622
37511,9324
37512,1151
37513,16521
37514,5055
37515,4324
37516,960
37517,3379
37518,15818
37519,2871
37520,4784
37521,8789
37522,3754
37523,14236
37524,414
37525,947
37526,3133
37527,3226
37528,6156
37529,442
37530,2144
37531,6540
37532,802
37533,533
37534,3487
37535,1935
37536,2381
37537,1312
37538,633
37539,530
37540,1902
37541,6441
37542,1196
37543,9368
37544,8855
37545,5155
37546,3435
37547,838
37548,2473
37549,4707
37550,1666
37551,552
37552,1235
37553,3807
37554,4559
37555,4838
37556,4187
37557,1217
37558,8732
37559,5535
37560,693
37561,1300
37562,545
37563,554
37564,3668
37565,695
37566,778
37567,4195
37568,2940
37569,1400
37570,1369
37571,596
37572,5622
37573,1097
37574,2559
37575,625
37576,5962
37577,537
37578,530
37579,1546
37580,8847
37581,1725
37582,2223
37583,680
37584,6442
37585,2147
37586,8879
37587,3622
37588,3437
37589,515
37590,477
37591,684
37592,4805
37593,1154
37594,12717
37595,12031
37596,854
37597,2320
37598,8294
37599,2227
37600,1708
37601,4541
37602,600
37603,1063
37604,4419
37605,9229
37606,2656
37607,743
37608,1116
37609,521
37610,7177
37611,2354
37612,1621
37613,1607
37614,2701
37615,2913
37616,2383
37617,810
37618,490
37619,2662
37620,2968
37621,1607
37622,945
37623,605
37624,10371
37625,10853
37626,864
37627,1015
37628,5852
37629,702
37630,2156
37631,1289
37632,533
37633,628
37634,814
37635,5826
37636,2178
37637,11233
37638,15922
37639,1433
37640,965
37641,9041
37642,3908
37643,606
37644,554
37645,3318
37646,1415
37647,2699
37648,923
37649,1385
37650,7032
37651,432
37652,5044
37653,7257
37654,878
37655,2824
37656,2698
37657,1789
37658,445
37659,499
37660,1558
37661,2100
37662,798
37663,956
37664,725
37665,1912
37666,4168
37667,461
37668,8574
37669,2032
37670,14330
37671,2862
37672,683
37673,11588
37674,7292
37675,7273
37676,4984
37677,720
37678,5093
37679,475
37680,11500
37681,5626
37682,1033
37683,1893
37684,435
37685,2234
37686,4829
37687,658
37688,1323
37689,6387
37690,1231
37691,886
37692,1017
37693,4257
37694,10618
37695,3564
37696,476
37697,6440
37698,1355
37699,11600
37700,6025
37701,504
37702,6281
37703,748
37704,558
37705,10079
37706,772
37707,1084
37708,4529
37709,8154
37710,5936
37711,5656
37712,13853
37713,8796
37714,648
37715,972
37716,1971
37717,3787
37718,7002
37719,1902
37720,787
37721,949
37722,1000
37723,1153
37724,3084
37725,666
37726,2179
37727,6843
37728,666
37729,2974
37730,1003
37731,1334
37732,7990
37733,5602
37734,3342
37735,486
37736,541
37737,4038
37738,576
37739,650
37740,1342
37741,1894
37742,624
37743,1363
37744,2564
37745,6019
37746,4426
37747,1077
37748,6468
37749,1942
37750,608
37751,11786
37752,872
37753,755
37754,799
37755,6819
37756,436
37757,2738
37758,491
37759,6982
37760,2732
37761,816
37762,1056
37763,2247
37764,4469
37765,1008
37766,14844
37767,6809
37768,789
37769,2920
37770,1890
37771,1551
37772,12547
37773,609
37774,526
37775,1088
37776,2536
37777,1423
37778,2519
37779,2728
37780,2544
37781,1133
37782,7495
37783,5601
37784,1046
37785,797
37786,957
37787,13171
37788,778
37789,4204
37790,4240
37791,6446
37792,2474
37793,1175
37794,1004
37795,6005
37796,2383
37797,743
37798,4961
37799,2107
37800,700
37801,459
37802,700
37803,658
37804,2694
37805,5262
37806,536
37807,626
37808,861
37809,917
37810,5486
37811,1109
37812,10406
37813,5649
37814,3502
37815,1378
37816,862
37817,1133
37818,1668
37819,2246
37820,4133
37821,8564
37822,886
37823,432
37824,544
37825,5016
37826,3760
37827,7961
37828,6377
37829,2968
37830,3172
37831,3542
37832,2376
37833,1746
37834,477
37835,743
37836,10483
37837,18188
37838,1153
37839,921
37840,5248
37841,1872
37842,2548
37843,15897
37844,2815
37845,3898
37846,9403
37847,16957
37848,7370
37849,1018
37850,758
37851,646
37852,1116
37853,15278
37854,1035
37855,4389
37856,4444
37857,678
37858,16380
37859,1410
37860,1043
37861,4158
37862,935
37863,913
37864,2891
37865,9463
37866,918
37867,10063
37868,2482
37869,475
37870,524
37871,5102
37872,3730
37873,823
37874,798
37875,14209
37876,612
37877,3201
37878,1550
37879,6793
37880,3499
37881,5000
37882,2536
37883,912
37884,681
37885,6215
37886,1974
37887,1115
37888,4207
37889,1838
37890,616
37891,13340
37892,907
37893,2885
37894,9948
37895,14947
37896,752
37897,921
37898,4079
37899,7146
37900,2003
37901,982
37902,5880
37903,2010
37904,13930
37905,15144
37906,7150
37907,438
37908,6303
37909,4296
37910,646
37911,10471
37912,3648
37913,5978
37914,684
37915,1743
37916,657
37917,1621
37918,8530
37919,14239
37920,8401
37921,911
37922,668
37923,827
37924,462
37925,3519
37926,1344
37927,5287
37928,725
37929,3534
37930,6368
37931,1076
37932,9173
37933,1439
37934,4556
37935,1884
37936,4234
37937,11262
37938,15522
37939,4484
37940,1846
37941,6122
37942,855
37943,3431
37944,1013
37945,1132
37946,3097
37947,3589
37948,9416
37949,16370
37950,7453
37951,1860
37952,1181
37953,995
37954,2343
37955,2852
37956,1385
37957,1712
37958,802
37959,561
37960,1599
37961,5852
37962,2732
37963,2586
37964,665
37965,5051
37966,1939
37967,6843
37968,4579
37969,8740
37970,6600
37971,3927
37972,15683
37973,608
37974,5468
37975,451
37976,694
37977,3431
37978,830
37979,1169
37980,10214
37981,6666
37982,3933
37983,2905
37984,1327
37985,5141
37986,1955
37987,925
37988,1050
37989,1833
37990,880
37991,819
37992,1840
37993,6221
37994,1950
37995,3676
37996,7175
37997,914
37998,3450
37999,3601
38000,965
38001,17365
38002,1410
38003,10727
38004,1737
38005,2170
38006,734
38007,537
38008,5761
38009,3989
38010,11437
38011,1105
38012,1619
38013,579
38014,645
38015,2057
38016,8099
38017,4022
38018,3167
38019,855
38020,821
38021,625
38022,5242
38023,3709
38024,13477
38025,9547
38026,606
38027,7338
38028,1884
38029,984
38030,8889
38031,2744
38032,765
38033,4980
38034,14775
38035,942
38036,10203
38037,421
38038,7190
38039,561
38040,1038
38041,9169
38042,9448
38043,942
38044,13603
38045,4899
38046,1654
38047,544
38048,698
38049,2117
38050,5864
38051,882
38052,994
38053,1063
38054,2163
38055,5908
38056,1101
38057,5987
38058,4125
38059,1694
38060,816
38061,2568
38062,9343
38063,1551
38064,5035
38065,11998
38066,2045
38067,4586
38068,666
38069,13307
38070,609
38071,4573
38072,5854
38073,1617
38074,7098
38075,1402
38076,605
38077,1356
38078,3365
38079,10106
38080,1080
38081,4758
38082,863
38083,2537
38084,6479
38085,1952
38086,504
38087,2328
38088,1601
38089,8982
38090,4882
38091,620
38092,2613
38093,2377
38094,631
38095,2586
38096,2722
38097,734
38098,4963
38099,17192
38100,764
38101,1637
38102,1996
38103,523
38104,457
38105,14165
38106,546
38107,2527
38108,12168
38109,5538
38110,654
38111,671
38112,720
38113,1397
38114,872
38115,698
38116,5260
38117,2777
38118,1142
38119,663
38120,11863
38121,2699
38122,1715
38123,936
38124,4959
38125,561
38126,756
38127,7644
38128,4608
38129,7951
38130,18369
38131,1940
38132,540
38133,1024
38134,11481
38135,7589
38136,6126
38137,1135
38138,2023
38139,13257
38140,573
38141,5952
38142,2863
38143,1193
38144,11650
38145,10710
38146,5765
38147,2478
38148,6901
38149,2224
38150,635
38151,5018
38152,816
38153,3131
38154,803
38155,462
38156,4297
38157,3208
38158,12845
38159,7231
38160,593
38161,2514
38162,18736
38163,3343
38164,10012
38165,601
38166,6773
38167,471
38168,4485
38169,6078
38170,930
38171,3016
38172,16237
38173,1401
38174,709
38175,814
38176,1113
38177,1078
38178,17882
38179,9326
38180,5250
38181,12119
38182,1887
38183,487
38184,2355
38185,929
38186,982
38187,7550
38188,4749
38189,4127
38190,4890
38191,7763
38192,16479
38193,648
38194,11594
38195,1451
38196,834
38197,8235
38198,5894
38199,1142
38200,4814
38201,4337
38202,2732
38203,3043
38204,2141
38205,13919
38206,1789
38207,5951
38208,857
38209,736
38210,4101
38211,710
38212,1068
38213,3981
38214,1633
38215,2093
38216,4021
38217,731
38218,415
38219,1766
38220,2359
38221,926
38222,1929
38223,1020
38224,1668
38225,1662
38226,16700
38227,805
38228,680
38229,1080
38230,434
38231,1235
38232,537
38233,4428
38234,916
38235,552
38236,17366
38237,926
38238,4501
38239,544
38240,540
38241,5520
38242,3334
38243,2515
38244,542
38245,586
38246,530
38247,1739
38248,4580
38249,7636
38250,5539
38251,9847
38252,698
38253,2606
38254,876
38255,739
38256,17436
38257,344
38258,10942
38259,5612
38260,5572
38261,10012
38262,5604
38263,7371
38264,5412
38265,605
38266,15076
38267,11021
38268,2289
38269,636
38270,687
38271,1953
38272,9293
38273,910
38274,449
38275,4347
38276,4184
38277,4607
38278,5095
38279,648
38280,3837
38281,2376
38282,1565
38283,1894
38284,1996
38285,6922
38286,1567
38287,1838
38288,905
38289,583
38290,906
38291,1223
38292,3139
38293,5996
38294,601
38295,8629
38296,3502
38297,14811
38298,11717
38299,2135
38300,594
38301,12308
38302,789
38303,4284
38304,8524
38305,5292
38306,789
38307,497
38308,2546
38309,4620
38310,1087
38311,7191
38312,1076
38313,1159
38314,1026
38315,803
38316,3052
38317,10226
38318,984
38319,3254
38320,6146
38321,620
38322,2491
38323,2672
38324,984
38325,1050
38326,1190
38327,1381
38328,1370
38329,7589
38330,1392
38331,5055
38332,8896
38333,12612
38334,1786
38335,2970
38336,1363
38337,1134
38338,924
38339,737
38340,3226
38341,3276
38342,3205
38343,2697
38344,2671
38345,6912
38346,3217
38347,666
38348,12730
38349,729
38350,2266
38351,907
38352,743
38353,1224
38354,1593
38355,1840
38356,4234
38357,2694
38358,1815
38359,2181
38360,1237
38361,1745
38362,13994
38363,445
38364,2407
38365,530
38366,6756
38367,679
38368,3318
38369,2329
38370,2839
38371,4290
38372,12559
38373,1568
38374,3111
38375,950
38376,2232
38377,824
38378,3531
38379,14071
38380,9762
38381,1867
38382,3340
38383,586
38384,2562
38385,2222
38386,504
38387,522
38388,5599
38389,4459
38390,5074
38391,465
38392,1857
38393,382
38394,743
38395,408
38396,552
38397,863
38398,3755
38399,778
38400,5457
38401,2853
38402,951
38403,881
38404,4633
38405,2176
38406,15609
38407,1715
38408,659
38409,625
38410,1667
38411,4954
38412,1327
38413,5255
38414,5443
38415,1013
38416,15395
38417,878
38418,1294
38419,1666
38420,2817
38421,772
38422,5082
38423,1299
38424,18531
38425,2986
38426,2363
38427,802
38428,1049
38429,1179
38430,15249
38431,3246
38432,1318
38433,1240
38434,11913
38435,624
38436,8371
38437,658
38438,1415
38439,6372
38440,10028
38441,2444
38442,1324
38443,6803
38444,542
38445,1842
38446,1580
38447,828
38448,2625
38449,16656
38450,576
38451,607
38452,16582
38453,1812
38454,1682
38455,1836
38456,789
38457,1266
38458,2312
38459,2444
38460,3857
38461,572
38462,11023
38463,8709
38464,9540
38465,4165
38466,828
38467,2973
38468,4241
38469,6742
38470,7320
38471,921
38472,1815
38473,8637
38474,540
38475,13375
38476,645
38477,4853
38478,1837
38479,734
38480,3154
38481,6776
38482,16235
38483,1046
38484,4276
38485,1145
38486,2228
38487,4274
38488,2478
38489,949
38490,460
38491,12209
38492,6685
38493,6499
38494,5543
38495,393
38496,984
38497,13828
38498,1019
38499,1086
38500,1853
38501,820
38502,6527
38503,847
38504,4958
38505,7760
38506,2846
38507,1024
38508,461
38509,7577
38510,5251
38511,3730
38512,791
38513,1850
38514,1024
38515,3620
38516,2375
38517,675
38518,1023
38519,942
38520,1951
38521,645
38522,895
38523,2333
38524,10691
38525,2222
38526,2291
38527,18440
38528,1355
38529,4575
38530,3342
38531,446
38532,496
38533,552
38534,1129
38535,544
38536,6915
38537,726
38538,4201
38539,6096
38540,11109
38541,1588
38542,791
38543,445
38544,15984
38545,10826
38546,3367
38547,4879
38548,2386
38549,2320
38550,663
38551,18242
38552,1378
38553,4927
38554,7393
38555,3605
38556,3889
38557,3399
38558,8640
38559,2885
38560,4256
38561,9897
38562,726
38563,11566
38564,544
38565,692
38566,505
38567,5602
38568,2088
38569,1986
38570,4990
38571,1906
38572,5964
38573,827
38574,2348
38575,3621
38576,776
38577,730
38578,18296
38579,3564
38580,3197
38581,10446
38582,776
38583,789
38584,600
38585,916
38586,731
38587,682
38588,737
38589,1615
38590,5430
38591,3264
38592,6240
38593,1920
38594,854
38595,526
38596,5572
38597,552
38598,14375
38599,2613
38600,4151
38601,2971
38602,8572
38603,2176
38604,5232
38605,767
38606,1157
38607,3952
38608,10069
38609,2668
38610,407
38611,1088
38612,952
38613,5721
38614,2333
38615,1013
38616,7130
38617,5939
38618,4168
38619,2393
38620,453
38621,5696
38622,2578
38623,643
38624,12146
38625,3359
38626,10543
38627,792
38628,912
38629,7789
38630,9231
38631,8630
38632,422
38633,8192
38634,3423
38635,802
38636,911
38637,7708
38638,8593
38639,345
38640,473
38641,1050
38642,12551
38643,17405
38644,2426
38645,3536
38646,827
38647,5025
38648,14074
38649,823
38650,1615
38651,1726
38652,4238
38653,764
38654,3398
38655,6411
38656,1991
38657,4892
38658,5914
38659,737
38660,769
38661,8902
38662,15175
38663,7213
38664,17535
38665,638
38666,893
38667,5458
38668,15291
38669,608
38670,369
38671,1908
38672,506
38673,1941
38674,2843
38675,1125
38676,11434
38677,1593
38678,5577
38679,4207
38680,2539
38681,11118
38682,16960
38683,1847
38684,692
38685,3869
38686,3624
38687,7295
38688,10387
38689,5051
38690,852
38691,15460
38692,838
38693,13333
38694,5937
38695,1192
38696,12341
38697,13194
38698,8850
38699,6294
38700,2753
