,carat,depth,table,x,y,z,color_le,cut_le,clarity_le
29646,0.33,61.9,55.0,4.44,4.49,2.77,3,2,4
29647,3.01,59.7,58.0,9.41,9.32,5.59,6,3,3
29648,0.3,61.1,62.0,4.33,4.28,2.63,3,3,5
29649,0.35,61.6,58.0,4.5,4.53,2.78,2,2,7
29650,1.28,62.4,56.0,6.97,6.89,4.34,4,3,3
29651,0.54,62.2,56.0,5.18,5.23,3.24,3,2,6
29652,0.72,62.3,57.0,5.75,5.8,3.6,0,2,3
29653,0.52,60.3,56.0,5.27,5.24,3.17,0,2,5
29654,1.14,59.4,59.0,6.87,6.8,4.06,2,3,6
29655,0.77,61.7,56.0,5.89,5.91,3.64,5,2,2
29656,0.4,63.8,56.0,4.68,4.72,3.0,1,4,6
29657,0.31,62.9,54.0,4.35,4.3,2.72,0,2,3
29658,1.01,62.7,59.0,6.35,6.4,4.0,2,4,3
29659,1.23,62.4,58.0,6.82,6.86,4.27,5,2,5
29660,1.32,63.5,57.0,6.88,6.92,4.38,4,4,2
29661,1.07,61.6,57.0,6.56,6.53,4.03,2,2,3
29662,0.71,62.7,58.0,5.67,5.53,3.54,0,3,5
29663,0.5,60.9,57.0,5.15,5.12,3.12,0,2,3
29664,0.3,63.0,58.0,4.27,4.24,2.68,0,3,2
29665,2.04,60.2,58.0,8.24,8.17,4.94,2,3,3
29666,0.55,62.0,56.0,5.3,5.25,3.27,2,2,5
29667,0.72,60.4,61.0,5.75,5.8,3.49,2,1,2
29668,1.59,62.1,58.0,7.42,7.48,4.63,4,3,5
29669,0.53,61.9,55.0,5.2,5.21,3.22,1,2,6
29670,2.21,62.4,60.0,8.34,8.29,5.19,3,3,3
29671,0.52,61.8,59.0,5.15,5.11,3.17,2,3,5
29672,0.32,61.2,57.0,4.4,4.43,2.7,2,2,7
29673,1.13,58.3,60.0,6.83,6.78,3.97,0,3,3
29674,1.5,69.3,61.0,6.99,6.81,4.78,4,0,0
29675,1.04,62.2,57.0,6.42,6.48,4.01,4,4,2
29676,1.02,62.6,57.0,6.41,6.44,4.02,1,2,2
29677,1.01,62.7,57.0,6.36,6.39,4.0,0,4,5
29678,0.54,60.8,56.0,5.28,5.37,3.24,5,2,1
29679,1.2,61.2,56.0,6.92,6.89,4.23,3,2,7
29680,0.92,58.9,59.0,6.38,6.35,3.75,2,3,3
29681,1.53,62.2,58.0,7.36,7.27,4.55,2,3,5
29682,1.07,62.0,57.0,6.6,6.49,4.06,2,2,3
29683,1.02,61.4,58.0,6.47,6.5,3.98,6,4,2
29684,0.93,62.2,59.0,6.26,6.21,3.88,3,3,5
29685,0.4,62.4,56.0,4.69,4.73,2.94,4,2,5
29686,1.51,58.8,59.0,7.47,7.56,4.42,6,4,2
29687,0.35,59.2,58.0,4.59,4.63,2.73,1,3,5
29688,0.72,62.2,58.0,5.75,5.7,3.56,2,4,4
29689,0.91,62.0,55.0,6.21,6.24,3.86,2,2,2
29690,1.01,62.0,58.0,6.41,6.46,3.99,3,4,3
29691,0.26,59.5,58.0,4.18,4.22,2.5,2,3,4
29692,0.9,61.3,56.0,6.17,6.23,3.8,5,4,3
29693,0.7,63.5,59.0,5.58,5.64,3.56,2,1,2
29694,1.0,62.4,58.0,6.31,6.38,3.96,3,4,5
29695,0.4,62.7,56.0,4.73,4.71,2.96,4,3,4
29696,1.53,61.9,58.0,7.38,7.42,4.58,4,2,2
29697,1.01,60.9,58.0,6.43,6.47,3.93,2,2,5
29698,0.32,59.3,58.0,4.5,4.47,2.66,2,3,2
29699,0.25,62.7,54.0,4.05,4.08,2.55,3,2,4
29700,1.71,60.6,57.0,7.82,7.73,4.71,5,3,4
29701,0.57,62.1,57.0,5.29,5.33,3.3,5,4,3
29702,0.31,61.9,56.0,4.38,4.34,2.7,3,2,4
29703,0.31,62.1,54.0,4.33,4.37,2.7,0,2,5
29704,0.72,62.9,57.0,5.68,5.77,3.6,5,2,6
29705,1.51,61.4,57.0,7.38,7.43,4.55,6,2,2
29706,0.54,61.8,60.0,5.22,5.2,3.22,2,3,2
29707,0.32,59.4,59.0,4.45,4.47,2.65,2,4,6
29708,1.21,62.4,53.0,6.83,6.86,4.27,4,2,4
29709,0.81,62.9,58.0,5.88,5.94,3.72,3,1,5
29710,0.32,62.7,55.0,4.36,4.38,2.74,1,2,5
29711,0.32,61.9,55.0,4.42,4.4,2.73,4,2,4
29712,1.01,68.7,58.0,6.14,6.0,4.19,5,0,5
29713,1.1,61.7,56.0,6.61,6.65,4.09,4,2,4
29714,0.7,61.1,60.0,5.67,5.62,3.45,3,3,3
29715,1.02,61.4,55.0,6.51,6.48,3.99,3,3,2
29716,0.51,60.7,59.0,5.16,5.19,3.14,2,3,5
29717,0.42,62.0,55.0,4.88,4.8,3.0,5,2,6
29718,0.41,61.3,55.0,4.81,4.85,2.96,4,2,2
29719,0.7,63.1,58.0,5.65,5.61,3.55,3,4,5
29720,1.22,61.6,57.0,6.89,6.81,4.22,3,2,2
29721,0.4,62.1,62.0,4.73,4.7,2.93,4,3,2
29722,0.83,62.5,54.0,6.08,6.02,3.78,0,3,2
29723,0.35,61.1,62.0,4.54,4.5,2.76,2,3,5
29724,0.71,61.5,55.0,5.75,5.79,3.55,3,2,2
29725,1.5,62.0,63.0,7.24,7.28,4.5,4,4,3
29726,0.4,61.7,58.0,4.69,4.74,2.91,0,3,3
29727,0.53,62.5,57.0,5.11,5.17,3.21,2,4,3
29728,0.43,63.1,58.0,4.79,4.75,3.01,3,4,2
29729,0.82,62.5,59.0,5.96,5.94,3.72,4,3,4
29730,1.02,62.2,58.0,6.44,6.48,4.02,3,3,2
29731,0.68,59.7,57.0,5.79,5.76,3.45,2,4,4
29732,1.0,57.3,61.0,6.64,6.59,3.79,2,1,3
29733,0.3,61.9,57.0,4.27,4.29,2.65,3,2,1
29734,0.71,62.9,60.0,5.66,5.62,3.55,5,3,5
29735,0.38,60.9,58.0,4.68,4.71,2.86,2,3,4
29736,0.7,61.4,57.0,5.76,5.7,3.52,1,2,2
29737,0.35,61.8,55.0,4.53,4.57,2.81,2,2,6
29738,1.5,62.8,57.0,7.24,7.28,4.56,5,2,4
29739,1.3,62.3,58.0,6.93,6.96,4.33,5,4,2
29740,0.32,61.0,61.0,4.38,4.41,2.68,3,4,2
29741,0.33,61.4,54.0,4.48,4.44,2.74,3,2,4
29742,1.05,59.1,57.0,6.67,6.66,3.94,2,2,5
29743,0.52,61.0,57.0,5.21,5.19,3.17,1,2,5
29744,0.34,61.8,57.0,4.46,4.51,2.77,5,4,2
29745,0.52,59.6,60.0,5.17,5.14,3.07,5,3,4
29746,0.9,63.4,59.0,6.04,6.08,3.84,3,1,3
29747,0.61,62.4,55.0,5.42,5.45,3.39,2,2,5
29748,2.07,59.8,58.0,8.23,8.26,4.93,4,4,2
29749,0.9,61.6,55.0,6.27,6.23,3.85,3,2,4
29750,1.21,61.9,55.0,6.9,6.84,4.25,3,2,5
29751,1.0,62.2,55.0,6.39,6.44,3.99,2,4,3
29752,0.7,62.8,57.0,5.62,5.66,3.54,3,4,2
29753,1.0,64.8,60.0,6.23,6.18,4.02,0,0,3
29754,0.33,61.4,53.0,4.5,4.55,2.78,4,2,6
29755,1.5,68.8,57.0,6.94,6.87,4.75,6,0,0
29756,0.5,57.1,63.0,5.23,5.27,3.0,0,1,3
29757,0.41,61.4,58.0,4.78,4.83,2.95,2,2,1
29758,0.31,60.5,60.0,4.4,4.33,2.64,4,3,2
29759,0.9,63.6,61.0,6.03,5.97,3.8,4,1,5
29760,0.5,62.2,54.0,5.1,5.13,3.18,1,2,4
29761,2.22,62.9,59.0,8.2,8.24,5.17,5,4,3
29762,0.94,58.4,58.0,6.41,6.51,3.77,0,4,2
29763,0.72,62.7,57.0,5.71,5.74,3.59,6,2,4
29764,0.5,63.5,61.0,4.98,5.03,3.18,1,1,2
29765,1.06,61.1,58.0,6.53,6.57,4.0,3,3,6
29766,0.42,62.9,56.0,4.79,4.75,3.0,4,2,7
29767,0.32,59.3,55.0,4.53,4.51,2.68,0,2,2
29768,0.38,61.0,57.0,4.67,4.71,2.86,2,2,6
29769,0.58,61.7,55.0,5.36,5.39,3.31,2,2,6
29770,1.0,61.9,60.0,6.44,6.41,3.98,1,3,4
29771,0.3,62.0,54.0,4.34,4.3,2.68,0,2,4
29772,0.35,60.2,58.0,4.6,4.54,2.75,2,3,2
29773,0.77,61.0,56.0,5.92,5.94,3.62,1,2,2
29774,1.71,62.1,59.0,7.63,7.55,4.71,4,3,4
29775,0.31,61.3,56.0,4.37,4.4,2.69,5,2,2
29776,0.68,61.6,65.0,5.63,5.57,3.45,6,1,4
29777,0.3,61.7,55.0,4.31,4.28,2.65,1,2,7
29778,1.11,62.1,55.0,6.66,6.68,4.14,1,2,2
29779,1.52,63.0,61.0,7.25,7.28,4.58,3,1,3
29780,0.57,62.1,55.0,5.37,5.33,3.32,1,2,5
29781,0.38,61.7,58.0,4.71,4.63,2.88,1,2,2
29782,0.72,60.1,56.0,5.85,5.83,3.51,1,2,3
29783,0.3,63.2,57.0,4.27,4.24,2.69,3,4,7
29784,0.91,59.3,58.0,6.33,6.38,3.77,0,4,2
29785,1.01,59.2,59.0,6.52,6.62,3.89,5,4,3
29786,2.0,62.6,56.0,8.01,7.96,5.0,4,3,2
29787,2.16,61.9,57.0,8.3,8.38,5.16,4,2,2
29788,0.3,61.3,57.0,4.34,4.31,2.65,5,2,6
29789,0.33,62.0,59.0,4.39,4.41,2.73,1,3,5
29790,0.4,62.7,57.0,4.7,4.68,2.94,4,2,1
29791,2.23,61.3,60.0,8.4,8.35,5.13,6,3,3
29792,0.54,60.8,56.0,5.28,5.34,3.23,2,2,6
29793,0.51,61.5,56.0,5.21,5.17,3.19,0,2,5
29794,0.8,61.0,57.0,5.96,6.0,3.65,0,2,5
29795,0.54,62.6,55.0,5.22,5.2,3.26,1,2,4
29796,0.7,59.6,58.0,5.79,5.72,3.43,2,3,3
29797,0.9,58.7,59.0,6.3,6.35,3.71,4,4,2
29798,0.73,59.2,59.0,5.92,5.87,3.49,3,3,5
29799,0.92,62.1,58.0,6.22,6.15,3.84,1,3,2
29800,1.01,63.5,55.0,6.32,6.38,4.03,1,4,3
29801,0.7,63.8,59.0,5.62,5.58,3.57,3,1,2
29802,0.3,60.7,57.0,4.36,4.41,2.66,1,2,7
29803,0.4,62.0,57.0,4.72,4.76,2.94,2,2,2
29804,1.51,58.9,60.0,7.47,7.55,4.42,3,4,5
29805,0.55,61.3,55.0,5.3,5.33,3.26,5,2,2
29806,0.9,62.4,59.0,6.1,6.15,3.82,2,4,4
29807,0.59,64.6,56.0,5.26,5.2,3.38,3,0,0
29808,0.76,59.9,59.0,5.92,5.94,3.55,6,4,5
29809,0.87,62.3,57.0,6.08,6.12,3.8,4,2,5
29810,1.54,61.9,56.0,7.44,7.38,4.59,2,2,2
29811,2.21,61.6,57.0,8.38,8.43,5.18,5,2,2
29812,0.31,63.1,54.0,4.38,4.33,2.75,0,4,3
29813,0.51,62.7,55.0,5.1,5.07,3.19,1,2,2
29814,1.0,59.9,60.0,6.46,6.5,3.88,2,3,7
29815,1.24,61.7,55.0,6.91,6.96,4.28,6,2,5
29816,0.49,62.3,57.0,5.05,5.07,3.15,2,4,2
29817,0.27,62.0,55.0,4.14,4.16,2.57,2,2,7
29818,1.04,61.6,60.0,6.49,6.54,4.01,2,4,4
29819,1.2,62.0,60.0,6.78,6.76,4.2,3,4,3
29820,0.76,62.7,57.0,5.82,5.85,3.66,2,2,2
29821,1.03,60.4,59.0,6.58,6.56,3.97,3,3,7
29822,0.34,61.2,57.0,4.51,4.45,2.74,1,2,4
29823,0.3,62.9,58.0,4.24,4.22,2.66,1,3,5
29824,0.71,60.5,56.0,5.81,5.84,3.53,1,2,2
29825,2.03,65.6,56.0,7.89,7.86,5.16,2,0,0
29826,1.59,60.1,60.0,7.56,7.59,4.55,6,4,4
29827,0.53,63.8,56.0,5.16,5.13,3.28,2,1,2
29828,0.72,60.1,58.0,5.89,5.86,3.53,3,3,1
29829,0.27,62.0,60.0,4.15,4.17,2.58,1,4,7
29830,0.53,62.7,54.0,5.15,5.18,3.24,1,2,5
29831,0.54,63.3,60.0,5.1,5.17,3.25,1,4,7
29832,0.32,63.3,54.0,4.36,4.39,2.77,3,1,5
29833,0.75,61.7,56.0,5.86,5.84,3.61,1,2,5
29834,1.18,61.6,56.0,6.79,6.82,4.19,1,2,0
29835,1.05,62.5,58.0,6.47,6.52,4.06,6,4,2
29836,1.27,59.7,57.0,6.99,7.04,4.19,5,4,3
29837,0.51,62.0,61.0,5.11,5.14,3.18,1,4,4
29838,0.43,62.9,55.0,4.83,4.87,3.05,3,4,2
29839,1.58,61.4,55.0,7.49,7.55,4.62,5,2,5
29840,0.5,63.3,56.0,5.05,5.09,3.21,1,1,3
29841,0.3,63.9,55.0,4.28,4.27,2.73,3,1,5
29842,0.31,60.3,59.0,4.35,4.37,2.63,3,3,3
29843,1.7,62.8,57.0,7.57,7.47,4.72,4,2,4
29844,0.71,61.4,57.0,5.72,5.73,3.52,2,2,4
29845,0.38,62.0,58.0,4.64,4.62,2.87,4,3,7
29846,0.4,62.6,53.0,4.7,4.75,2.96,2,4,3
29847,1.08,61.0,60.0,6.62,6.57,4.02,6,3,2
29848,2.12,62.1,56.0,8.17,8.25,5.1,6,2,2
29849,1.6,62.3,59.0,7.46,7.51,4.66,5,4,4
29850,0.9,61.6,58.0,6.26,6.18,3.83,4,3,5
29851,0.7,59.2,60.0,5.87,5.78,3.45,4,4,6
29852,0.32,61.2,56.0,4.44,4.42,2.71,3,2,4
29853,0.52,61.9,56.0,5.16,5.18,3.2,5,4,7
29854,0.31,63.9,56.0,4.29,4.32,2.75,2,1,5
29855,0.3,62.6,55.0,4.28,4.32,2.69,4,2,2
29856,1.0,62.7,56.0,6.33,6.37,3.98,5,2,2
29857,1.13,61.7,54.0,6.71,6.74,4.15,5,4,4
29858,0.52,62.3,55.0,5.12,5.16,3.2,3,2,7
29859,0.31,61.9,55.0,4.38,4.35,2.7,4,2,5
29860,1.53,62.4,57.0,7.33,7.41,4.6,3,2,2
29861,0.31,61.1,54.0,4.37,4.4,2.68,1,2,4
29862,1.01,65.1,57.0,6.27,6.22,4.07,3,0,2
29863,0.41,60.8,57.0,4.8,4.77,2.91,2,2,4
29864,0.4,62.5,57.0,4.67,4.71,2.93,5,2,5
29865,1.53,61.2,56.0,7.46,7.43,4.56,4,2,3
29866,0.77,63.6,58.0,5.77,5.81,3.68,4,4,3
29867,0.52,61.8,55.0,5.16,5.19,3.2,5,2,2
29868,1.11,62.4,57.0,6.58,6.6,4.11,1,4,2
29869,1.05,59.6,63.0,6.61,6.55,3.92,6,4,0
29870,0.72,61.1,56.0,5.78,5.81,3.54,1,2,5
29871,0.55,60.3,59.0,5.34,5.3,3.21,0,3,6
29872,0.51,59.2,56.0,5.23,5.18,3.08,2,2,5
29873,1.01,61.9,55.0,6.5,6.43,4.01,6,2,3
29874,0.77,61.8,56.0,5.9,5.84,3.63,0,2,5
29875,1.51,64.0,59.0,7.25,7.19,4.62,4,1,5
29876,1.0,61.5,58.0,6.45,6.37,3.94,4,3,2
29877,0.3,59.5,59.0,4.42,4.38,2.62,2,3,7
29878,1.38,62.4,58.0,7.14,7.09,4.44,3,3,4
29879,0.7,61.8,55.0,5.71,5.75,3.54,2,2,2
29880,0.7,61.7,55.0,5.7,5.73,3.53,3,2,2
29881,0.5,62.7,57.0,5.01,5.03,3.15,1,2,4
29882,0.9,66.4,59.0,5.97,5.92,3.95,0,0,2
29883,0.31,61.8,58.0,4.35,4.39,2.7,3,3,5
29884,1.2,64.0,61.0,6.67,6.61,4.25,1,1,2
29885,0.73,61.7,55.0,5.8,5.84,3.59,3,2,4
29886,2.01,61.5,55.0,8.11,8.06,4.97,4,2,2
29887,0.32,61.0,57.0,4.46,4.42,2.71,0,2,5
29888,1.04,62.6,56.0,6.55,6.48,4.08,5,2,2
29889,1.52,62.1,58.0,7.36,7.43,4.59,3,4,5
29890,0.7,61.6,54.0,5.75,5.72,3.53,2,2,4
29891,0.5,62.9,67.0,5.02,4.96,3.14,3,0,7
29892,0.31,62.7,57.0,4.34,4.31,2.71,3,2,1
29893,0.3,62.1,58.0,4.27,4.29,2.66,5,2,5
29894,0.8,60.1,60.0,5.98,6.03,3.61,2,2,2
29895,0.33,61.8,59.0,4.45,4.39,2.73,3,3,4
29896,1.22,62.2,58.0,6.84,6.76,4.23,4,3,4
29897,1.02,56.9,58.0,6.64,6.75,3.81,4,0,2
29898,1.2,62.9,59.0,6.72,6.76,4.24,2,4,7
29899,0.3,61.6,58.0,4.29,4.32,2.65,0,3,2
29900,0.79,62.8,59.0,5.86,5.9,3.69,0,4,3
29901,0.34,62.2,55.0,4.52,4.49,2.8,1,2,4
29902,0.32,62.4,56.0,4.39,4.43,2.75,1,2,7
29903,0.73,61.4,58.0,5.83,5.8,3.57,2,3,3
29904,0.37,60.2,60.0,4.63,4.68,2.8,0,3,4
29905,1.0,61.0,61.0,6.45,6.4,3.92,1,3,2
29906,0.9,63.1,57.0,6.13,6.16,3.88,2,1,5
29907,1.28,61.7,55.0,6.97,7.01,4.31,4,2,6
29908,0.33,62.8,57.0,4.39,4.47,2.78,3,4,7
29909,0.72,61.5,56.0,5.8,5.75,3.55,4,2,3
29910,0.32,62.0,57.0,4.39,4.35,2.71,4,2,5
29911,0.54,62.2,56.0,5.27,5.21,3.26,0,3,5
29912,0.4,61.7,56.0,4.77,4.73,2.93,1,2,7
29913,2.09,57.9,63.0,8.37,8.46,4.87,5,1,2
29914,0.41,62.5,56.0,4.72,4.75,2.96,3,2,5
29915,0.26,61.9,55.0,4.1,4.13,2.55,4,2,4
29916,0.5,63.3,56.0,5.0,5.05,3.18,0,4,5
29917,1.29,64.4,57.0,6.85,6.79,4.39,2,0,3
29918,1.24,61.9,56.0,6.95,6.88,4.28,6,2,2
29919,1.01,60.7,59.0,6.47,6.45,3.92,4,2,3
29920,0.31,61.6,55.0,4.37,4.4,2.7,1,2,7
29921,1.4,59.2,60.0,7.35,7.3,4.34,5,4,5
29922,0.5,61.9,54.0,5.13,5.14,3.18,4,2,6
29923,0.77,62.5,56.0,5.86,5.91,3.68,0,2,2
29924,0.3,60.6,61.0,4.33,4.35,2.63,3,4,6
29925,0.28,61.4,55.0,4.21,4.24,2.59,3,4,7
29926,1.03,63.3,59.0,6.4,6.45,4.07,1,1,4
29927,0.42,62.6,56.0,4.77,4.79,2.99,0,2,7
29928,0.4,60.8,58.0,4.78,4.76,2.9,5,3,6
29929,0.3,61.2,55.0,4.36,4.37,2.67,4,2,1
29930,0.5,63.3,57.0,5.06,5.02,3.19,4,4,6
29931,1.53,61.2,57.0,7.4,7.44,4.53,3,2,7
29932,1.01,63.3,58.0,6.39,6.37,4.04,1,4,3
29933,0.73,61.3,56.0,5.8,5.84,3.57,5,2,5
29934,1.52,64.9,58.0,7.18,7.13,4.65,4,0,0
29935,1.7,62.9,59.0,7.57,7.51,4.74,5,3,3
29936,0.4,60.0,58.0,4.8,4.84,2.89,0,3,3
29937,1.02,62.9,58.0,6.36,6.42,4.02,5,4,2
29938,0.77,63.3,57.0,5.84,5.79,3.68,6,4,2
29939,0.33,60.6,60.0,4.48,4.43,2.7,1,3,5
29940,0.4,63.0,57.0,4.7,4.66,2.95,0,2,2
29941,0.4,64.1,56.0,4.65,4.71,3.0,2,1,5
29942,0.8,63.1,57.0,5.94,5.89,3.73,0,4,5
29943,0.31,60.7,56.0,4.42,4.45,2.69,2,2,1
29944,0.31,62.4,55.0,4.31,4.35,2.7,4,2,2
29945,1.55,60.7,59.0,7.47,7.5,4.54,6,3,5
29946,0.83,62.2,56.0,5.99,6.03,3.74,1,2,4
29947,0.72,63.3,57.0,5.69,5.72,3.61,2,4,5
29948,0.35,60.6,56.0,4.58,4.59,2.78,2,2,6
29949,0.4,61.5,56.0,4.77,4.73,2.92,2,2,6
29950,1.15,61.8,55.0,6.73,6.76,4.17,5,2,2
29951,0.41,63.6,58.0,4.72,4.74,3.01,1,1,2
29952,0.64,61.2,58.0,5.54,5.6,3.41,2,4,2
29953,1.07,60.7,61.0,6.6,6.55,3.99,5,3,2
29954,0.52,60.7,55.0,5.23,5.22,3.18,1,2,2
29955,1.21,62.9,58.0,6.74,6.78,4.25,4,4,5
29956,0.65,59.6,60.3,5.64,5.71,3.38,3,1,2
29957,1.02,59.2,59.0,6.57,6.54,3.88,4,3,3
29958,0.41,62.6,59.0,4.76,4.73,2.97,3,3,5
29959,0.34,61.9,56.0,4.51,4.47,2.78,1,2,6
29960,1.7,58.5,59.0,7.81,7.89,4.59,5,4,5
29961,0.3,61.9,61.0,4.28,4.32,2.66,1,4,5
29962,1.08,61.6,57.0,6.58,6.61,4.06,1,2,4
29963,0.5,62.8,57.0,5.07,5.05,3.18,3,2,7
29964,0.4,60.4,56.0,4.79,4.82,2.9,2,2,7
29965,0.33,61.2,55.0,4.46,4.52,2.75,3,2,5
29966,1.54,61.8,56.0,7.36,7.39,4.56,2,2,5
29967,1.01,61.3,61.0,6.34,6.38,3.9,2,4,5
29968,1.04,63.1,60.0,6.42,6.35,4.03,2,4,3
29969,1.14,59.7,58.0,6.83,6.91,4.1,1,3,7
29970,0.9,64.3,59.0,6.04,6.09,3.9,4,1,6
29971,0.71,62.7,55.0,5.65,5.74,3.57,2,2,2
29972,0.5,59.7,57.0,5.13,5.08,3.05,0,3,5
29973,1.57,62.2,56.0,7.42,7.47,4.63,5,2,2
29974,0.31,62.2,55.0,4.36,4.35,2.71,3,2,2
29975,0.51,61.7,56.0,5.12,5.15,3.17,2,2,2
29976,0.38,58.8,61.0,4.77,4.72,2.79,0,3,5
29977,1.5,63.6,57.0,7.23,7.14,4.57,3,1,4
29978,2.01,62.1,56.0,8.11,8.08,5.03,4,2,2
29979,0.71,63.6,58.0,5.64,5.68,3.6,0,4,2
29980,0.32,62.1,55.0,4.36,4.4,2.72,1,2,5
29981,0.54,62.1,57.0,5.19,5.22,3.23,0,2,4
29982,0.4,59.1,61.0,4.81,4.84,2.85,4,4,5
29983,0.28,61.0,59.0,4.23,4.29,2.6,2,4,4
29984,0.7,61.6,58.0,5.69,5.71,3.51,5,4,6
29985,1.21,63.5,58.0,6.76,6.73,4.28,2,4,5
29986,0.31,58.8,59.0,4.44,4.5,2.63,2,4,2
29987,0.25,62.0,59.0,4.08,4.05,2.52,1,3,7
29988,1.57,62.2,59.0,7.44,7.42,4.62,5,3,5
29989,1.01,60.7,57.0,6.52,6.49,3.95,1,2,2
29990,0.58,59.4,58.0,5.45,5.5,3.25,2,4,2
29991,0.7,60.9,61.0,5.66,5.71,3.46,2,4,5
29992,0.9,62.8,58.0,6.14,6.09,3.84,3,3,5
29993,0.3,62.5,60.0,4.24,4.27,2.66,5,4,6
29994,0.58,62.4,58.0,5.32,5.35,3.33,1,2,3
29995,0.35,61.0,58.0,4.56,4.52,2.77,1,3,6
29996,0.35,61.5,57.0,4.56,4.52,2.79,2,2,5
29997,0.59,60.5,58.0,5.43,5.51,3.31,1,4,3
29998,0.7,62.9,56.0,5.66,5.73,3.58,2,4,5
29999,1.11,63.2,57.0,6.64,6.61,4.18,0,4,5
30000,2.06,62.6,58.0,8.06,8.03,5.04,4,3,3
30001,0.76,61.7,57.0,5.88,5.85,3.62,1,2,2
30002,1.13,61.2,59.0,6.78,6.71,4.13,3,3,1
30003,0.52,62.3,56.0,5.15,5.18,3.22,3,2,7
30004,0.73,64.3,59.0,5.67,5.62,3.63,2,1,2
30005,0.3,62.3,58.0,4.32,4.29,2.68,4,3,6
30006,1.1,61.5,55.0,6.65,6.68,4.1,6,2,2
30007,0.7,65.8,58.0,5.49,5.42,3.59,4,0,7
30008,1.5,63.3,57.0,7.27,7.21,4.59,4,4,3
30009,1.5,60.0,61.0,7.39,7.42,4.44,5,2,5
30010,0.36,60.5,58.0,4.63,4.6,2.79,0,3,5
30011,1.05,60.5,60.0,6.53,6.62,3.98,0,3,2
30012,0.52,61.2,56.0,5.21,5.19,3.18,2,2,6
30013,1.14,60.3,57.0,6.83,6.81,4.11,5,3,4
30014,1.55,60.4,57.0,7.52,7.54,4.55,6,2,4
30015,0.31,62.4,54.0,4.31,4.35,2.7,1,2,5
30016,0.31,61.4,57.0,4.32,4.37,2.67,1,2,4
30017,0.7,60.7,58.0,5.73,5.76,3.49,1,2,5
30018,0.7,59.3,60.0,5.74,5.8,3.42,0,1,3
30019,0.55,61.7,56.0,5.26,5.3,3.26,2,2,5
30020,0.38,60.9,58.0,4.63,4.67,2.83,0,4,5
30021,0.7,61.2,58.0,5.65,5.72,3.48,5,4,6
30022,1.5,58.5,55.0,7.51,7.56,4.41,2,4,3
30023,0.5,62.3,59.0,5.1,5.04,3.16,2,3,3
30024,0.71,62.7,58.0,5.53,5.67,3.54,0,3,5
30025,0.53,61.0,56.0,5.23,5.26,3.2,3,2,2
30026,1.22,62.7,58.0,6.8,6.72,4.24,3,4,5
30027,2.04,62.4,58.0,8.17,8.08,5.07,3,3,0
30028,1.52,61.8,57.0,7.43,7.32,4.56,4,2,2
30029,0.25,58.8,59.0,4.11,4.16,2.43,0,4,7
30030,0.82,62.2,55.0,5.97,5.99,3.72,0,2,2
30031,1.31,61.0,59.0,7.05,7.01,4.29,5,2,3
30032,0.32,61.7,54.0,4.42,4.46,2.74,3,2,1
30033,0.39,61.8,54.4,4.69,4.73,2.92,3,2,6
30034,0.36,61.8,58.0,4.55,4.58,2.82,0,3,5
30035,0.7,62.0,73.0,5.65,5.54,3.47,4,0,4
30036,0.54,60.5,55.0,5.31,5.33,3.22,2,2,6
30037,0.33,61.9,57.0,4.44,4.47,2.75,1,2,7
30038,1.01,63.2,55.0,6.32,6.4,4.02,3,1,2
30039,0.29,62.4,54.0,4.23,4.26,2.65,4,2,4
30040,0.6,62.5,57.0,5.37,5.39,3.36,1,2,3
30041,0.7,62.6,55.0,5.66,5.69,3.55,3,2,3
30042,1.28,62.5,59.0,6.88,6.95,4.32,5,2,3
30043,0.25,60.6,64.0,4.05,4.07,2.46,4,1,6
30044,0.72,62.1,58.0,5.73,5.76,3.57,1,3,2
30045,1.02,63.3,58.0,6.35,6.39,4.03,2,1,2
30046,0.51,63.3,58.0,5.09,5.02,3.2,5,4,3
30047,0.32,59.4,59.0,4.51,4.48,2.67,3,3,1
30048,0.3,61.5,57.0,4.28,4.31,2.64,1,4,4
30049,0.5,59.3,65.0,5.1,5.12,3.03,3,1,5
30050,0.24,62.6,57.0,3.93,3.96,2.47,2,2,7
30051,1.27,60.6,59.0,6.97,7.0,4.23,4,4,3
30052,0.9,61.9,59.0,6.09,6.12,3.78,2,1,3
30053,0.7,56.6,61.0,5.86,5.95,3.34,3,0,2
30054,0.74,59.2,62.6,5.85,5.87,3.47,0,1,6
30055,1.2,64.9,59.0,6.61,6.54,4.27,6,0,0
30056,2.28,63.6,57.0,8.37,8.32,5.31,6,1,3
30057,0.51,61.3,55.0,5.17,5.11,3.15,1,2,2
30058,0.54,60.7,56.0,5.29,5.32,3.22,1,4,5
30059,0.23,60.9,57.0,3.96,3.99,2.42,2,2,5
30060,0.41,59.8,62.0,4.79,4.84,2.88,1,4,6
30061,0.96,63.7,54.0,6.24,6.19,3.96,2,1,5
30062,0.31,62.9,58.0,4.31,4.27,2.7,3,3,7
30063,0.3,63.4,55.0,4.28,4.3,2.72,4,1,6
30064,0.34,63.1,57.0,4.45,4.4,2.79,3,4,4
30065,0.33,61.7,61.0,4.45,4.43,2.74,5,3,6
30066,1.22,62.9,56.0,6.79,6.84,4.29,5,4,3
30067,0.42,62.8,59.0,4.8,4.76,3.0,1,3,5
30068,0.72,60.4,61.0,5.79,5.76,3.49,1,3,5
